-2.100242376327514648e+00,-4.137203097343444824e-01,4.136033356189727783e-01,5.225815176963806152e-01,1.525755167007446289e+00,-1.154628634452819824e+00,-5.055749788880348206e-02,8.397771120071411133e-01,-5.955548584461212158e-02,-7.906346321105957031e-01,8.770765066146850586e-01,1.240981221199035645e+00,1.918426871299743652e+00,3.800989091396331787e-01,6.807035207748413086e-01,-1.586290478706359863e+00,-3.059174865484237671e-02,-1.334787011146545410e+00,-8.890818953514099121e-01,-4.206849634647369385e-01,-2.319208979606628418e-01,-2.114594697952270508e+00,-1.088419109582901001e-01,-2.214580476284027100e-01,1.443529844284057617e+00,3.706588149070739746e-01,1.165972471237182617e+00,4.959667325019836426e-01,6.286188960075378418e-01,1.949393004179000854e-01,1.739041924476623535e+00,4.253984987735748291e-01,-1.494256034493446350e-02,-1.498182177543640137e+00,8.732842206954956055e-01,9.987526535987854004e-01,2.165753245353698730e-01,1.147672832012176514e-01,6.289786100387573242e-01,3.774786591529846191e-01,-6.206082105636596680e-01,-1.365475535392761230e+00,5.630990266799926758e-01,3.078089356422424316e-01,1.536729574203491211e+00,7.148811817169189453e-01,-3.872221410274505615e-01,-5.382395982742309570e-01,-2.190095931291580200e-01,-1.194671750068664551e+00,1.433245182037353516e+00,5.570172071456909180e-01,8.709992766380310059e-01,-9.474074840545654297e-01,-1.959647536277770996e+00,-7.271822094917297363e-01,-6.667675375938415527e-01,3.407302796840667725e-01,1.189057707786560059e+00,2.211777269840240479e-01,-8.080202937126159668e-01,7.452912926673889160e-01,1.572879910469055176e+00,1.779462218284606934e+00
-4.191900253295898438e+00,3.639633655548095703e+00,6.406732797622680664e-01,-3.431249380111694336e+00,4.344911575317382812e+00,9.927505493164062500e+00,-3.403566598892211914e+00,7.888041496276855469e+00,1.195260584354400635e-01,-2.972834110260009766e-01,-8.817732810974121094e+00,5.806196689605712891e+00,4.718359559774398804e-02,1.200283050537109375e+01,-7.330675125122070312e+00,-9.048654556274414062e+00,2.817940235137939453e+00,-3.598215579986572266e-01,5.049268722534179688e+00,-1.234779119491577148e+00,-1.431254291534423828e+01,3.253759145736694336e+00,-9.611409187316894531e+00,-1.421379685401916504e+00,1.420185327529907227e+00,9.641809463500976562e-01,-5.340471744537353516e+00,-7.133883237838745117e-01,5.914193630218505859e+00,1.675980925559997559e+00,-5.522259712219238281e+00,-9.524068832397460938e+00,1.202597808837890625e+01,-5.018219947814941406e+00,3.850731372833251953e+00,-4.049005985260009766e+00,2.713078498840332031e+00,7.488023757934570312e+00,1.209252929687500000e+01,-1.156193256378173828e+01,-4.791259467601776123e-01,4.258546352386474609e+00,7.097991466522216797e+00,7.169430255889892578e+00,5.874341487884521484e+00,-1.243581962585449219e+01,-2.971257686614990234e+00,1.205689430236816406e+01,3.381945133209228516e+00,6.065372228622436523e-01,-6.751249790191650391e+00,1.072270488739013672e+01,-7.773807048797607422e+00,-5.425104141235351562e+00,1.074839878082275391e+01,-5.266124606132507324e-01,9.441798210144042969e+00,-1.254070520401000977e+00,4.407814502716064453e+00,-5.746396183967590332e-01,-1.259745216369628906e+01,-9.747995376586914062e+00,1.087256050109863281e+01,6.893955707550048828e+00
-1.226944208145141602e+00,-5.127694010734558105e-01,5.753108263015747070e-01,2.154228687286376953e-01,6.223260164260864258e-01,-2.864117920398712158e-01,-5.253313779830932617e-01,7.043231725692749023e-01,-1.559685468673706055e-01,-7.209685444831848145e-01,3.984429836273193359e-01,1.014442443847656250e+00,1.354195237159729004e+00,2.532678842544555664e-01,6.816020607948303223e-01,-1.081974387168884277e+00,3.282310664653778076e-01,-1.212059378623962402e+00,-5.723592638969421387e-01,6.631877273321151733e-03,1.787547469139099121e-01,-1.243796348571777344e+00,-2.507336437702178955e-01,-3.512770831584930420e-01,5.974933505058288574e-01,3.342766761779785156e-01,7.332741618156433105e-01,7.675465196371078491e-02,6.797974705696105957e-01,6.156121492385864258e-01,1.153162121772766113e+00,-1.453651487827301025e-01,-1.858618557453155518e-01,-1.156397700309753418e+00,3.960573673248291016e-01,7.057124972343444824e-01,3.074901998043060303e-01,4.133674204349517822e-01,5.215842723846435547e-01,2.304776012897491455e-01,-7.362945675849914551e-01,-8.570212721824645996e-01,4.143493771553039551e-01,4.005532562732696533e-01,8.107909560203552246e-01,9.039677381515502930e-01,-7.521276921033859253e-02,-3.543539941310882568e-01,-3.579564094543457031e-01,-4.282879233360290527e-01,5.844704508781433105e-01,3.735432922840118408e-01,8.405058979988098145e-01,9.706164896488189697e-02,-1.591403961181640625e+00,-1.943604201078414917e-01,-1.453733146190643311e-01,3.294976949691772461e-01,1.589873909950256348e+00,1.678726971149444580e-01,-2.983340024948120117e-01,6.512686014175415039e-01,9.592083692550659180e-01,5.723636150360107422e-01
-2.242519378662109375e+00,-4.079365432262420654e-01,3.895357847213745117e-01,5.629599690437316895e-01,1.704853415489196777e+00,-1.314269304275512695e+00,6.516312807798385620e-02,8.507155776023864746e-01,-4.724506288766860962e-02,-7.992693781852722168e-01,9.597640037536621094e-01,1.264453530311584473e+00,2.008924245834350586e+00,4.027961492538452148e-01,6.532524228096008301e-01,-1.646389961242675781e+00,-1.088068485260009766e-01,-1.350698113441467285e+00,-9.560177326202392578e-01,-5.093963146209716797e-01,-3.065147399902343750e-01,-2.255544900894165039e+00,-1.055316329002380371e-01,-2.025197446346282959e-01,1.591243982315063477e+00,3.611519336700439453e-01,1.240089416503906250e+00,5.759186744689941406e-01,6.104885339736938477e-01,1.378367990255355835e-01,1.832035541534423828e+00,5.484170913696289062e-01,3.503543883562088013e-02,-1.563617110252380371e+00,9.610670208930969238e-01,1.016544222831726074e+00,1.987943947315216064e-01,6.117689236998558044e-02,6.641787290573120117e-01,3.854991793632507324e-01,-6.029911041259765625e-01,-1.446913957595825195e+00,5.975532531738281250e-01,2.823394536972045898e-01,1.689312696456909180e+00,6.530485749244689941e-01,-4.462508261203765869e-01,-5.361841320991516113e-01,-1.990176886320114136e-01,-1.326785922050476074e+00,1.559381842613220215e+00,5.810898542404174805e-01,8.727556467056274414e-01,-1.142356395721435547e+00,-1.998171687126159668e+00,-8.381134271621704102e-01,-7.399049997329711914e-01,3.020425736904144287e-01,1.099698424339294434e+00,2.214832007884979248e-01,-9.301173686981201172e-01,7.521528005599975586e-01,1.666613936424255371e+00,1.977182507514953613e+00
-2.296491861343383789e+00,2.351158857345581055e+00,1.300876736640930176e+00,-2.810077905654907227e+00,2.088051080703735352e+00,7.243177413940429688e+00,-1.749944567680358887e+00,4.983683586120605469e+00,-2.522768080234527588e-01,-1.171669289469718933e-01,-5.987649917602539062e+00,3.399662017822265625e+00,-8.664254099130630493e-02,8.314278602600097656e+00,-5.009266376495361328e+00,-5.496149063110351562e+00,1.541519522666931152e+00,3.353284597396850586e-01,3.705494165420532227e+00,-2.841314077377319336e-01,-9.444179534912109375e+00,2.438900232315063477e+00,-6.512601852416992188e+00,-5.356567502021789551e-01,6.260387897491455078e-01,1.016937971115112305e+00,-4.201348304748535156e+00,-1.000511646270751953e+00,4.124172687530517578e+00,1.150174379348754883e+00,-3.847103834152221680e+00,-6.472739219665527344e+00,8.190077781677246094e+00,-3.201660156250000000e+00,2.223151683807373047e+00,-2.592343091964721680e+00,2.320168733596801758e+00,4.928280353546142578e+00,7.743950843811035156e+00,-8.056493759155273438e+00,7.588284090161323547e-03,3.442903995513916016e+00,4.738749980926513672e+00,4.457499980926513672e+00,3.943532228469848633e+00,-8.620592117309570312e+00,-1.641702413558959961e+00,8.347042083740234375e+00,2.259576082229614258e+00,1.040432006120681763e-01,-4.655543327331542969e+00,7.111788272857666016e+00,-5.492432594299316406e+00,-3.669237375259399414e+00,7.869660377502441406e+00,-1.892668157815933228e-01,5.993763446807861328e+00,-8.361368775367736816e-01,2.786221742630004883e+00,-6.748268008232116699e-01,-8.523552894592285156e+00,-7.193407535552978516e+00,7.162882804870605469e+00,4.740133285522460938e+00
-2.192319869995117188e+00,-4.323602318763732910e-01,1.401258707046508789e-01,7.419672608375549316e-01,1.902051568031311035e+00,-1.363883972167968750e+00,1.161664277315139771e-01,8.016639947891235352e-01,-6.226275116205215454e-02,-7.192584276199340820e-01,8.807095289230346680e-01,1.278591513633728027e+00,1.938688039779663086e+00,3.184074163436889648e-01,6.610412001609802246e-01,-1.542569756507873535e+00,-1.396141946315765381e-03,-1.058906197547912598e+00,-9.644865393638610840e-01,-7.894483804702758789e-01,-3.746807873249053955e-01,-2.142865180969238281e+00,-1.428823024034500122e-01,-2.725640833377838135e-01,1.433491826057434082e+00,3.115266561508178711e-01,1.451637506484985352e+00,5.052385330200195312e-01,4.939859211444854736e-01,-6.800500676035881042e-03,1.727178454399108887e+00,6.687938570976257324e-01,1.361742615699768066e-02,-1.493731498718261719e+00,9.815096259117126465e-01,9.418575763702392578e-01,1.043090894818305969e-01,6.662741303443908691e-02,8.255605697631835938e-01,3.429324626922607422e-01,-6.486506462097167969e-01,-1.667632460594177246e+00,5.859636664390563965e-01,3.186538517475128174e-01,1.660999178886413574e+00,5.531328916549682617e-01,-5.281227231025695801e-01,-4.044606089591979980e-01,-3.710870146751403809e-01,-1.256000399589538574e+00,1.370478987693786621e+00,5.615256428718566895e-01,8.040792346000671387e-01,-1.306402325630187988e+00,-1.763901114463806152e+00,-1.003779649734497070e+00,-5.120525956153869629e-01,-5.474340170621871948e-03,9.329953789710998535e-01,4.969648420810699463e-01,-8.127980232238769531e-01,8.462206125259399414e-01,1.579015731811523438e+00,1.815832853317260742e+00
-2.094029426574707031e+00,-4.510407447814941406e-01,-1.205174252390861511e-03,8.307768702507019043e-01,1.933951854705810547e+00,-1.328746438026428223e+00,9.984883666038513184e-02,7.650461196899414062e-01,-8.397695422172546387e-02,-6.702294945716857910e-01,7.992730140686035156e-01,1.268374204635620117e+00,1.867030382156372070e+00,2.534476816654205322e-01,6.797376871109008789e-01,-1.448435425758361816e+00,9.653798490762710571e-02,-8.598451614379882812e-01,-9.440210461616516113e-01,-9.290365576744079590e-01,-3.869395256042480469e-01,-2.009851694107055664e+00,-1.574431061744689941e-01,-3.216370940208435059e-01,1.257445812225341797e+00,2.831755876541137695e-01,1.543307185173034668e+00,4.170182943344116211e-01,4.297803640365600586e-01,-6.926748156547546387e-02,1.632756829261779785e+00,6.939500570297241211e-01,-1.673332601785659790e-02,-1.413835763931274414e+00,9.482156634330749512e-01,8.798601031303405762e-01,6.180384010076522827e-02,9.636855125427246094e-02,9.021592140197753906e-01,3.105856776237487793e-01,-6.749662160873413086e-01,-1.770667910575866699e+00,5.562571287155151367e-01,3.523105084896087646e-01,1.566794872283935547e+00,5.210264921188354492e-01,-5.510343909263610840e-01,-3.152005672454833984e-01,-4.833122491836547852e-01,-1.147229790687561035e+00,1.192450165748596191e+00,5.379765629768371582e-01,7.605985999107360840e-01,-1.315249919891357422e+00,-1.597545385360717773e+00,-1.062016487121582031e+00,-3.382675051689147949e-01,-1.939170509576797485e-01,8.705638647079467773e-01,6.720623970031738281e-01,-6.737658977508544922e-01,8.989813327789306641e-01,1.464329838752746582e+00,1.616854548454284668e+00
-1.362866997718811035e+00,-4.812587201595306396e-01,1.228501796722412109e+00,-1.127536818385124207e-01,2.908973395824432373e-01,-3.042235672473907471e-01,-4.690733253955841064e-01,7.714034914970397949e-01,-2.040453404188156128e-01,-9.130715727806091309e-01,5.954585075378417969e-01,9.658509492874145508e-01,1.532848358154296875e+00,4.342609941959381104e-01,5.633681416511535645e-01,-1.315122485160827637e+00,-5.245558917522430420e-03,-1.842719674110412598e+00,-6.388658881187438965e-01,6.132990717887878418e-01,2.692157328128814697e-01,-1.567704200744628906e+00,-1.608681678771972656e-01,-1.394592970609664917e-01,1.067801475524902344e+00,4.662428498268127441e-01,3.156274855136871338e-01,1.860113143920898438e-01,8.742525577545166016e-01,8.535518646240234375e-01,1.494871020317077637e+00,-3.260891437530517578e-01,-4.963167011737823486e-02,-1.413914084434509277e+00,4.873484969139099121e-01,8.255401849746704102e-01,5.703745484352111816e-01,3.575487136840820312e-01,2.290121465921401978e-01,2.441341131925582886e-01,-6.217426061630249023e-01,-4.349561631679534912e-01,3.207001388072967529e-01,2.209607809782028198e-01,1.079286217689514160e+00,1.040259599685668945e+00,6.583346053957939148e-03,-5.841863155364990234e-01,1.309120655059814453e-02,-7.129489779472351074e-01,1.089314222335815430e+00,4.337300956249237061e-01,9.391319155693054199e-01,2.456730604171752930e-01,-2.061529636383056641e+00,2.293630037456750870e-03,-6.817913651466369629e-01,8.720560669898986816e-01,1.846658349037170410e+00,-5.748318433761596680e-01,-7.034345269203186035e-01,4.186582863330841064e-01,1.228561282157897949e+00,1.062681078910827637e+00
-2.570166587829589844e+00,-3.872901201248168945e-01,4.316661655902862549e-01,5.788094401359558105e-01,2.008987903594970703e+00,-1.624784827232360840e+00,2.974191606044769287e-01,8.949953913688659668e-01,-4.237531125545501709e-02,-8.478469848632812500e-01,1.164123773574829102e+00,1.300961971282958984e+00,2.224760055541992188e+00,4.802254140377044678e-01,5.872170925140380859e-01,-1.831074476242065430e+00,-3.189578354358673096e-01,-1.472650766372680664e+00,-1.107012271881103516e+00,-5.868501067161560059e-01,-4.513090550899505615e-01,-2.591790199279785156e+00,-1.241052150726318359e-01,-1.213648468255996704e-01,1.962572455406188965e+00,3.524491190910339355e-01,1.307916045188903809e+00,7.720400691032409668e-01,6.030225753784179688e-01,7.528475672006607056e-02,2.064391851425170898e+00,7.615815401077270508e-01,1.807570755481719971e-01,-1.736543655395507812e+00,1.147731542587280273e+00,1.073156237602233887e+00,1.921870708465576172e-01,-4.970295354723930359e-02,6.766043901443481445e-01,3.968132138252258301e-01,-5.538555979728698730e-01,-1.531452536582946777e+00,6.690474152565002441e-01,2.244112044572830200e-01,2.037241697311401367e+00,5.533651113510131836e-01,-5.362285375595092773e-01,-5.565344095230102539e-01,-8.958514034748077393e-02,-1.642640471458435059e+00,1.886619925498962402e+00,6.561082601547241211e-01,8.888266682624816895e-01,-1.506026148796081543e+00,-2.133258104324340820e+00,-1.023454785346984863e+00,-9.663461446762084961e-01,2.999246418476104736e-01,9.867030978202819824e-01,1.113130524754524231e-01,-1.245715141296386719e+00,7.189784049987792969e-01,1.902627110481262207e+00,2.472548246383666992e+00
-2.259854555130004883e+00,-4.171395301818847656e-01,2.286153435707092285e-01,6.931439042091369629e-01,1.888185977935791016e+00,-1.394853353500366211e+00,1.376012861728668213e-01,8.271674513816833496e-01,-6.067843735218048096e-02,-7.482536435127258301e-01,9.293684959411621094e-01,1.281167387962341309e+00,1.991419911384582520e+00,3.585108220577239990e-01,6.534523963928222656e-01,-1.600450634956359863e+00,-6.321289390325546265e-02,-1.159595131874084473e+00,-9.837706089019775391e-01,-7.142866253852844238e-01,-3.801551759243011475e-01,-2.229350328445434570e+00,-1.385056823492050171e-01,-2.415553480386734009e-01,1.533243775367736816e+00,3.313186168670654297e-01,1.402773141860961914e+00,5.481575131416320801e-01,5.292794704437255859e-01,2.528465352952480316e-02,1.795644283294677734e+00,6.661523580551147461e-01,4.167876020073890686e-02,-1.540974378585815430e+00,1.009350299835205078e+00,9.786603450775146484e-01,1.290242075920104980e-01,4.992383345961570740e-02,7.785643339157104492e-01,3.615939021110534668e-01,-6.255639791488647461e-01,-1.614460587501525879e+00,6.019666790962219238e-01,2.987269461154937744e-01,1.724741697311401367e+00,5.685833692550659180e-01,-5.178006291389465332e-01,-4.492748379707336426e-01,-3.047661781311035156e-01,-1.322121977806091309e+00,1.479989290237426758e+00,5.758234858512878418e-01,8.303893804550170898e-01,-1.313792347908020020e+00,-1.850515484809875488e+00,-9.860558509826660156e-01,-6.202152967453002930e-01,8.841101825237274170e-02,9.641223549842834473e-01,4.059707522392272949e-01,-8.940833210945129395e-01,8.120984435081481934e-01,1.642461895942687988e+00,1.943650722503662109e+00
